年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2020,6,旭ヶ丘,卸町,868,241,28,28,,,,,,7,,206,,627,536,,23,,12,56,
2020,6,旭ヶ丘,六丁の目,538,238,48,44,,,,,,1,,189,,300,248,,23,,21,8,
2020,6,旭ヶ丘,荒井,370,103,11,11,,,,,,6,,86,,267,186,,13,2,16,50,
2020,6,台原,泉中央,14999,6489,838,710,,,,,,23,,5628,,8510,4198,103,2382,,973,854,
2020,6,台原,八乙女,3298,1511,255,239,,,,,,4,,1252,,1787,853,,483,,238,213,
2020,6,台原,黒松,1970,851,157,144,,,,,,3,,691,,1119,437,,175,,377,130,
2020,6,台原,旭ヶ丘,1484,552,100,86,,,,,,3,,449,,932,311,22,49,,322,228,
2020,6,台原,北仙台,4063,1654,226,207,,,,,,13,,1415,,2409,1138,25,582,,347,317,
2020,6,台原,北四番丁,7133,3280,296,271,,,,,,13,,2971,,3853,2728,3,444,2,383,293,
2020,6,台原,勾当台公園,21503,11904,1492,1438,,,,,,29,,10383,,9599,7185,45,238,,1634,497,
2020,6,台原,広瀬通,15195,6440,806,773,,,,,,23,,5610,1,8755,7067,36,599,1,612,440,
2020,6,台原,仙台,30437,13462,2269,2133,,,,,,34,,11159,,16975,12950,248,1829,4,1023,921,
2020,6,台原,五橋,3164,1397,119,109,,,,,,5,,1273,,1767,1139,20,342,,148,118,
2020,6,台原,愛宕橋,578,217,26,24,,,,,,,,191,,361,232,,86,,35,8,
2020,6,台原,河原町,1040,381,35,31,,,,,,4,,342,,659,439,,71,,63,86,
2020,6,台原,長町一丁目,1245,354,26,25,,,,,,1,,327,,891,507,,225,,87,72,
2020,6,台原,長町,2886,996,117,102,,,,,,12,,867,,1890,1170,,324,,164,232,
2020,6,台原,長町南,3150,994,127,98,,,,,,16,,851,,2156,1332,,417,,170,237,
2020,6,台原,富沢,1835,532,106,105,,,,,,8,,418,,1303,730,,484,,43,46,
2020,6,台原,八木山動物公園,600,209,27,25,,,,,,4,,178,,391,179,,144,,27,41,
2020,6,台原,青葉山,483,139,10,10,,,,,,2,,127,,344,221,7,70,,22,24,
2020,6,台原,川内,116,61,8,8,,,,,,1,,52,,55,43,,1,,10,1,
2020,6,台原,国際センター,416,127,4,4,,,,,,4,,119,,289,46,1,177,,25,40,
2020,6,台原,大町西公園,188,96,11,10,,,,,,1,,84,,92,54,22,,,14,2,
2020,6,台原,青葉通一番町,596,301,17,16,,,,,,1,,283,,295,210,,1,,66,18,
2020,6,台原,宮城野通,561,287,29,9,,,,,,1,,257,,274,211,1,3,,33,26,
2020,6,台原,連坊,430,135,12,11,,,,,,3,,120,,295,163,,99,,11,22,
2020,6,台原,薬師堂,583,191,10,10,,,,,,2,,179,,392,205,,118,,19,50,
2020,6,台原,卸町,816,254,52,50,,,,,,4,,198,,562,513,,8,,6,35,
2020,6,台原,六丁の目,758,204,40,39,,,,,,7,,157,,554,464,,70,,10,10,
2020,6,台原,荒井,524,154,19,18,,,,,,2,,133,,370,194,,77,,16,83,
2020,6,北仙台,泉中央,30757,12651,1318,1233,,,,,,86,,11247,,18106,9991,1236,4395,3,1391,1090,
2020,6,北仙台,八乙女,7043,2896,434,402,,,,,,24,,2437,1,4147,2624,140,859,,277,247,
2020,6,北仙台,黒松,4205,1767,189,168,,,,,,20,,1558,,2438,1377,135,243,,408,275,
2020,6,北仙台,旭ヶ丘,6245,2493,268,244,,,,,,11,,2214,,3752,2105,181,508,,545,413,
2020,6,北仙台,台原,4756,1720,229,205,,,,,,16,,1475,,3036,1582,24,621,,450,359,
2020,6,北仙台,北四番丁,4877,2721,285,272,,,,,,6,,2430,,2156,1648,4,82,2,229,191,
2020,6,北仙台,勾当台公園,23604,13379,1681,1615,,,,,,42,,11656,,10225,8284,55,128,,1188,570,
2020,6,北仙台,広瀬通,20773,11960,1516,1477,,,,,,40,,10404,,8813,7426,100,187,,732,368,
2020,6,北仙台,仙台,25166,12558,1864,1812,,,,,,93,,10601,,12608,9209,270,1353,2,817,957,
2020,6,北仙台,五橋,5310,2396,291,263,,,,,,16,,2089,,2914,2030,22,549,,207,106,
2020,6,北仙台,愛宕橋,1631,513,56,55,,,,,,7,,450,,1118,517,118,286,,110,87,
2020,6,北仙台,河原町,2730,1205,112,106,,,,,,3,,1090,,1525,1128,,144,,136,117,
2020,6,北仙台,長町一丁目,2768,719,105,92,,,,,,20,,594,,2049,1097,50,694,,107,101,
2020,6,北仙台,長町,4368,1634,176,162,,,,,,17,,1441,,2734,1825,22,323,,251,313,
2020,6,北仙台,長町南,5810,2012,243,213,,,,,,31,,1738,,3798,2830,26,330,,260,352,
2020,6,北仙台,富沢,2904,972,105,99,,,,,,10,,857,,1932,1400,,440,,69,23,
2020,6,北仙台,八木山動物公園,652,283,20,19,,,,,,19,,244,,369,190,,119,,45,15,
2020,6,北仙台,青葉山,810,357,14,14,,,,,,4,,339,,453,324,,104,,25,,
2020,6,北仙台,川内,182,106,11,11,,,,,,2,,93,,76,49,1,12,,3,11,
2020,6,北仙台,国際センター,427,204,12,10,,,,,,6,,186,,223,57,98,40,,26,2,
2020,6,北仙台,大町西公園,294,131,14,13,,,,,,2,,115,,163,111,22,1,,25,4,
2020,6,北仙台,青葉通一番町,223,104,25,25,,,,,,5,,74,,119,70,1,3,,35,10,
2020,6,北仙台,宮城野通,597,332,17,16,,,,,,1,,314,,265,223,,,,15,27,
2020,6,北仙台,連坊,846,301,14,11,,,,,,1,,286,,545,221,140,164,,17,3,
2020,6,北仙台,薬師堂,1309,411,34,32,,,,,,1,,376,,898,508,29,273,,47,41,
2020,6,北仙台,卸町,1071,437,65,63,,,,,,4,,368,,634,547,1,37,,32,17,
2020,6,北仙台,六丁の目,1215,343,63,62,,,,,,7,,273,,872,759,,76,,10,27,
2020,6,北仙台,荒井,605,209,24,23,,,,,,8,,177,,396,287,,38,,18,53,
2020,6,北四番丁,泉中央,34396,12360,1198,1116,,,,,,69,,11093,,22036,16379,157,2952,15,1221,1312,
2020,6,北四番丁,八乙女,12200,5768,485,473,,,,,,16,,5267,,6432,5051,1,634,1,381,364,
2020,6,北四番丁,黒松,5786,2122,236,224,,,,,,11,,1875,,3664,2831,8,277,,346,202,
2020,6,北四番丁,旭ヶ丘,8898,3298,260,230,,,,,,9,,3029,,5600,4082,11,605,,479,423,
2020,6,北四番丁,台原,6519,2936,253,241,,,,,,9,,2674,,3583,2385,15,462,3,386,332,
2020,6,北四番丁,北仙台,4414,2120,265,252,,,,,,10,,1845,,2294,1735,3,110,4,215,227,
2020,6,北四番丁,勾当台公園,2867,1128,143,137,,,,,,32,,953,,1739,1236,6,23,1,381,92,
2020,6,北四番丁,広瀬通,6736,3559,606,580,,,,,,25,,2928,,3177,2798,17,88,,147,127,
2020,6,北四番丁,仙台,38855,19034,2663,2568,,,,,,91,,16280,,19821,17581,447,569,7,649,568,
2020,6,北四番丁,五橋,5644,2972,307,265,,,,,,15,,2650,,2672,1812,234,168,,305,153,
2020,6,北四番丁,愛宕橋,1594,750,74,74,,,,,,3,,673,,844,618,18,39,,99,70,
2020,6,北四番丁,河原町,3987,1784,155,144,,,,,,1,,1628,,2203,1803,,67,,131,202,
2020,6,北四番丁,長町一丁目,4199,1661,178,166,,,,,,6,,1477,,2538,1883,,375,,182,98,
2020,6,北四番丁,長町,11123,4471,477,436,,,,,,22,,3972,,6652,5394,,401,4,458,395,
2020,6,北四番丁,長町南,9279,3347,360,322,,,,,,38,,2949,,5932,4622,1,379,1,413,516,
2020,6,北四番丁,富沢,7437,2240,167,147,,,,,,24,,2049,,5197,4607,,388,5,98,99,
2020,6,北四番丁,八木山動物公園,988,431,22,20,,,,,,12,,397,,557,451,,37,1,38,30,
2020,6,北四番丁,青葉山,782,366,43,42,,,,,,,,323,,416,257,,155,,3,1,
2020,6,北四番丁,川内,372,185,17,17,,,,,,,,168,,187,151,,25,,8,3,
2020,6,北四番丁,国際センター,320,216,18,17,,,,,,3,,195,,104,18,47,3,,26,10,
2020,6,北四番丁,大町西公園,258,152,16,16,,,,,,6,,130,,106,57,3,,,20,26,
2020,6,北四番丁,青葉通一番町,355,230,27,27,,,,,,3,,200,,125,74,,1,,21,29,
2020,6,北四番丁,宮城野通,595,384,48,46,,,,,,4,,332,,211,178,3,5,,14,11,
2020,6,北四番丁,連坊,1284,506,58,56,,,,,,3,,445,,778,451,185,70,,40,32,
2020,6,北四番丁,薬師堂,1939,903,72,71,,,,,,2,,829,,1036,707,112,114,,34,69,
2020,6,北四番丁,卸町,1528,515,69,69,,,,,,6,,440,,1013,888,,59,,33,33,
2020,6,北四番丁,六丁の目,1525,521,64,63,,,,,,4,,453,,1004,893,,56,,9,46,
2020,6,北四番丁,荒井,1108,399,33,31,,,,,,7,,359,,709,643,,4,4,24,34,
2020,6,勾当台公園,泉中央,62225,24273,2389,2175,,,,,,218,,21666,,37952,32031,54,801,1,3717,1348,
2020,6,勾当台公園,八乙女,21959,8017,743,691,,,,,,102,,7172,,13942,12471,1,218,,981,271,
2020,6,勾当台公園,黒松,13004,4637,447,419,,,,,,49,,4140,1,8367,6849,1,158,,1128,231,
2020,6,勾当台公園,旭ヶ丘,20530,7438,789,747,,,,,,34,,6615,,13092,10046,22,243,,2047,734,
2020,6,勾当台公園,台原,20387,10438,1268,1217,,,,,,37,,9133,,9949,7521,44,270,1,1628,485,
2020,6,勾当台公園,北仙台,22909,11573,1480,1421,,,,,,51,,10042,,11336,8974,80,139,,1490,653,
2020,6,勾当台公園,北四番丁,2694,1136,197,180,,,,,,32,,907,,1558,1021,16,47,,401,73,
2020,6,勾当台公園,広瀬通,1744,496,104,96,,,,,,24,,367,1,1248,975,2,36,1,128,106,
2020,6,勾当台公園,仙台,44663,22476,3255,3089,,,,,,194,,19027,,22187,19560,116,208,2,1482,819,
2020,6,勾当台公園,五橋,7851,4115,475,454,,,,,,32,,3607,1,3736,3049,94,28,,439,126,
2020,6,勾当台公園,愛宕橋,3736,1671,271,251,,,,,,14,,1386,,2065,1545,,11,,467,42,
2020,6,勾当台公園,河原町,9150,3984,404,384,,,,,,18,,3562,,5166,4396,,40,,547,183,
2020,6,勾当台公園,長町一丁目,8150,2839,300,278,,,,,,20,,2519,,5311,4654,,101,,401,155,
2020,6,勾当台公園,長町,23883,9514,891,834,,,,,,50,,8573,,14369,12281,,89,14,1464,521,
2020,6,勾当台公園,長町南,24894,10104,921,863,,,,,,65,,9118,,14790,12567,,101,,1610,512,
2020,6,勾当台公園,富沢,17833,5342,359,346,,,,,,38,,4945,,12491,11776,,88,10,420,197,
2020,6,勾当台公園,八木山動物公園,1542,525,35,34,,,,,,11,,479,,1017,802,,2,,145,68,
2020,6,勾当台公園,青葉山,272,197,19,18,,,,,,,,178,,75,44,,6,,4,21,
2020,6,勾当台公園,川内,857,200,10,10,,,,,,1,,189,,657,640,,1,,,16,
2020,6,勾当台公園,国際センター,298,116,22,21,,,,,,10,,84,,182,138,,33,,8,3,
2020,6,勾当台公園,大町西公園,274,152,11,11,,,,,,1,,140,,122,54,,4,,59,5,
2020,6,勾当台公園,青葉通一番町,202,93,13,12,,,,,,5,,75,,109,38,1,1,,43,26,
2020,6,勾当台公園,宮城野通,771,486,57,55,,,,,,5,,424,,285,205,,,,32,48,
2020,6,勾当台公園,連坊,2635,1102,42,42,,,,,,4,,1056,,1533,1300,22,11,,99,101,
2020,6,勾当台公園,薬師堂,3739,1810,96,96,,,,,,8,,1706,,1929,1568,,6,,253,102,
2020,6,勾当台公園,卸町,2371,1046,98,97,,,,,,12,,936,,1325,1147,,3,,101,74,
2020,6,勾当台公園,六丁の目,2258,794,80,74,,,,,,12,,702,,1464,1400,,4,,37,23,
2020,6,勾当台公園,荒井,2996,969,53,51,,,,,,29,,887,,2027,1871,,5,5,100,46,
2020,6,広瀬通,泉中央,49556,21421,2264,2116,,,,,,160,,18997,,28135,22451,183,2807,,1904,790,
2020,6,広瀬通,八乙女,15510,6581,763,727,,,,,,46,,5772,,8929,7662,5,570,,489,203,
2020,6,広瀬通,黒松,10494,4248,461,442,,,,,,32,,3755,,6246,5184,1,286,,538,237,
2020,6,広瀬通,旭ヶ丘,15025,6129,746,713,,,,,,14,,5369,,8896,7164,5,419,1,949,358,
2020,6,広瀬通,台原,10982,4281,511,490,,,,,,17,,3753,,6701,5421,56,408,,468,348,
2020,6,広瀬通,北仙台,16760,8658,1228,1184,,,,,,37,,7393,,8102,6784,87,244,,599,388,
2020,6,広瀬通,北四番丁,4670,2430,452,441,,,,,,19,,1959,,2240,1934,14,68,1,117,106,
2020,6,広瀬通,勾当台公園,1291,416,78,70,,,,,,28,,310,,875,634,1,21,,119,100,
2020,6,広瀬通,仙台,5082,2806,660,618,,,,,,43,,2103,,2276,1761,28,233,1,103,150,
2020,6,広瀬通,五橋,3197,1890,329,317,,,,,,12,,1549,,1307,1071,17,72,,101,46,
2020,6,広瀬通,愛宕橋,2571,1448,202,197,,,,,,3,,1243,,1123,916,,51,,88,68,
2020,6,広瀬通,河原町,7452,3826,499,481,,,,,,6,,3321,,3626,3146,52,118,,216,94,
2020,6,広瀬通,長町一丁目,6038,2628,284,279,,,,,,5,,2339,,3410,2944,,248,,145,73,
2020,6,広瀬通,長町,14000,6397,729,691,,,,,,26,,5642,,7603,5924,90,600,,588,401,
2020,6,広瀬通,長町南,17156,7947,1018,974,,,,,,44,,6885,,9209,7932,,307,,663,307,
2020,6,広瀬通,富沢,14221,5441,498,485,,,,,,27,,4916,,8780,8136,,371,,146,127,
2020,6,広瀬通,八木山動物公園,181,84,12,12,,,,,,4,,68,,97,58,,19,,16,4,
2020,6,広瀬通,青葉山,25,24,2,2,,,,,,1,,21,,1,,,1,,,,
2020,6,広瀬通,川内,39,23,2,2,,,,,,1,,20,,16,3,,9,,,4,
2020,6,広瀬通,国際センター,28,26,8,8,,,,,,1,,17,,2,1,,1,,,,
2020,6,広瀬通,大町西公園,39,33,16,15,,,,,,,,17,,6,1,,1,,3,1,
2020,6,広瀬通,青葉通一番町,21,9,,,,,,,,1,,8,,12,4,,2,,5,1,
2020,6,広瀬通,宮城野通,118,91,20,18,,,,,,5,,66,,27,11,,1,,5,10,
2020,6,広瀬通,連坊,418,245,29,29,,,,,,2,,214,,173,157,,3,,6,7,
2020,6,広瀬通,薬師堂,826,438,54,54,,,,,,1,,383,,388,349,18,1,,10,10,
2020,6,広瀬通,卸町,734,417,69,67,,,,,,4,,344,,317,278,10,19,,7,3,
2020,6,広瀬通,六丁の目,368,217,30,30,,,,,,3,,184,,151,107,,37,,5,2,
2020,6,広瀬通,荒井,354,144,23,23,,,,,,2,,119,,210,166,,22,3,14,5,
2020,6,仙台,泉中央,150099,66553,10331,9726,,,,,,684,,55536,2,83546,59357,2747,14418,5,4016,3003,
2020,6,仙台,八乙女,47887,19427,3134,2998,,,,,,227,,16066,,28460,21300,688,4658,2,1160,652,
2020,6,仙台,黒松,27655,11181,1476,1394,,,,,,95,,9610,,16474,12377,249,1825,,1249,774,
2020,6,仙台,旭ヶ丘,39814,15875,2454,2282,,,,,,103,,13318,,23939,18019,208,2250,,1972,1490,
2020,6,仙台,台原,30096,12984,2182,2061,,,,,,47,,10754,1,17112,13068,248,1852,3,1081,860,
2020,6,仙台,北仙台,24917,11945,1814,1725,,,,,,107,,10024,,12972,9403,331,1464,1,877,896,
2020,6,仙台,北四番丁,39179,20397,2721,2639,,,,,,78,,17598,,18782,16674,531,527,13,611,426,
2020,6,仙台,勾当台公園,52784,31153,4008,3826,,,,,,224,,26921,,21631,18628,200,329,2,1578,894,
2020,6,仙台,広瀬通,6781,4286,987,930,,,,,,38,,3261,,2495,1814,37,349,2,96,197,
2020,6,仙台,五橋,15410,7942,1344,1283,,,,,,78,,6519,1,7468,4821,661,342,2,1019,623,
2020,6,仙台,愛宕橋,14487,7197,1238,1185,,,,,,46,,5913,,7290,4965,530,343,,1048,404,
2020,6,仙台,河原町,40483,17871,2774,2653,,,,,,71,,15025,1,22612,18722,452,690,3,1846,899,
2020,6,仙台,長町一丁目,27994,11324,1581,1460,,,,,,69,,9674,,16670,12579,889,1525,,1067,610,
2020,6,仙台,長町,33457,12380,1777,1644,,,,,,170,,10433,,21077,13972,100,1448,5,3471,2081,
2020,6,仙台,長町南,74996,35017,5891,5492,,,,,,277,,28849,,39979,30783,253,2555,,3822,2566,
2020,6,仙台,富沢,49845,18082,2275,2166,,,,,,194,,15612,1,31763,27110,150,3005,8,908,582,
2020,6,仙台,八木山動物公園,29007,13550,2256,2087,,,,,,148,,11146,,15457,7480,746,4926,1,1390,914,
2020,6,仙台,青葉山,10960,5985,530,526,,,,,,36,,5419,,4975,2820,289,1628,,133,105,
2020,6,仙台,川内,10855,6569,820,801,,,,,,39,,5710,,4286,3430,192,304,3,242,115,
2020,6,仙台,国際センター,19217,8088,1538,1491,,,,,,65,,6485,,11129,1307,8557,896,,268,101,
2020,6,仙台,大町西公園,10803,7182,868,817,,,,,,28,,6286,,3621,2405,247,232,4,588,145,
2020,6,仙台,青葉通一番町,11164,7124,1141,1088,,,,,,86,,5897,,4040,2374,63,257,1,938,407,
2020,6,仙台,宮城野通,835,312,47,44,,,,,,21,,244,,523,236,10,58,2,111,106,
2020,6,仙台,連坊,27402,11796,1879,1808,,,,,,49,,9868,,15606,7822,4270,1892,,1119,503,
2020,6,仙台,薬師堂,48047,20380,2956,2825,,,,,,72,,17352,,27667,13910,8659,2079,,1870,1149,
2020,6,仙台,卸町,33325,15680,2636,2512,,,,,,118,,12925,1,17645,13780,265,1625,1,1247,727,
2020,6,仙台,六丁の目,32008,13828,2442,2302,,,,,,85,,11299,2,18180,12379,1850,2943,,486,522,
2020,6,仙台,荒井,23211,9723,1504,1437,,,,,,131,,8088,,13488,9424,217,2331,13,700,803,
2020,6,五橋,泉中央,13203,4508,513,474,,,,,,54,,3941,,8695,5664,153,2219,,412,247,
2020,6,五橋,八乙女,4276,1384,120,116,,,,,,15,,1249,,2892,2248,,468,1,113,62,
2020,6,五橋,黒松,1710,524,48,46,,,,,,1,,475,,1186,823,,223,,63,77,
2020,6,五橋,旭ヶ丘,2738,903,98,82,,,,,,7,,798,,1835,1294,,281,,106,154,
2020,6,五橋,台原,2436,1148,97,85,,,,,,5,,1046,,1288,843,7,225,,100,113,
2020,6,五橋,北仙台,4197,1936,223,200,,,,,,15,,1698,,2261,1645,13,404,,128,71,
2020,6,五橋,北四番丁,5101,2810,282,238,,,,,,10,,2518,,2291,1631,149,150,,244,117,
2020,6,五橋,勾当台公園,10902,6065,845,804,,,,,,38,,5182,,4837,3960,74,47,,586,170,
2020,6,五橋,広瀬通,4998,3051,510,497,,,,,,18,,2523,,1947,1516,15,189,,144,83,
2020,6,五橋,仙台,15095,7622,1366,1270,,,,,,66,,6190,,7473,4839,517,413,,928,776,
2020,6,五橋,愛宕橋,205,74,12,11,,,,,,5,,57,,131,75,3,15,1,8,29,
2020,6,五橋,河原町,3686,1465,210,200,,,,,,6,,1249,,2221,1741,101,154,,128,97,
2020,6,五橋,長町一丁目,4776,2584,201,195,,,,,,6,,2377,,2192,1673,49,160,,211,99,
2020,6,五橋,長町,11439,5818,656,602,,,,,,4,,5158,,5621,4144,121,449,,581,326,
2020,6,五橋,長町南,11477,5072,553,502,,,,,,23,,4496,,6405,4724,89,607,,522,463,
2020,6,五橋,富沢,8706,3941,260,243,,,,,,11,,3670,,4765,4024,21,509,,110,101,
2020,6,五橋,八木山動物公園,426,196,11,10,,,,,,2,,183,,230,171,,4,,12,43,
2020,6,五橋,青葉山,327,241,8,8,,,,,,4,,229,,86,69,9,2,,2,4,
2020,6,五橋,川内,141,106,18,18,,,,,,2,,86,,35,26,,1,,6,2,
2020,6,五橋,国際センター,303,181,14,11,,,,,,4,,163,,122,2,62,44,,12,2,
2020,6,五橋,大町西公園,281,186,18,17,,,,,,4,,164,,95,74,,1,,5,15,
2020,6,五橋,青葉通一番町,594,336,52,40,,,,,,13,,271,,258,134,1,,,85,38,
2020,6,五橋,宮城野通,104,46,7,5,,,,,,,,39,,58,21,13,,,22,2,
2020,6,五橋,連坊,92,52,5,3,,,,,,,,47,,40,14,,5,,5,16,
2020,6,五橋,薬師堂,506,219,29,28,,,,,,2,,188,,287,217,19,8,,20,23,
2020,6,五橋,卸町,985,358,38,33,,,,,,1,,319,,627,464,77,18,,30,38,
2020,6,五橋,六丁の目,400,250,41,40,,,,,,1,,208,,150,110,,2,,5,33,
2020,6,五橋,荒井,386,76,14,13,,,,,,4,,58,,310,274,,1,,28,7,
2020,6,愛宕橋,泉中央,4006,1385,356,344,,,,,,22,,1007,,2621,1205,23,1137,,154,102,
2020,6,愛宕橋,八乙女,834,311,41,37,,,,,,8,,262,,523,321,,102,,43,57,
2020,6,愛宕橋,黒松,369,71,11,10,,,,,,2,,58,,298,171,,84,,31,12,
2020,6,愛宕橋,旭ヶ丘,715,216,39,37,,,,,,4,,173,,499,289,,81,,88,41,
2020,6,愛宕橋,台原,711,297,32,30,,,,,,8,,257,,414,244,,97,,58,15,
2020,6,愛宕橋,北仙台,1537,512,60,60,,,,,,4,,448,,1025,497,106,265,,100,57,
2020,6,愛宕橋,北四番丁,1820,881,75,73,,,,,,1,,805,,939,692,19,57,,109,62,
2020,6,愛宕橋,勾当台公園,5366,2696,431,408,,,,,,6,,2259,,2670,2087,,19,,490,74,
2020,6,愛宕橋,広瀬通,4156,2385,405,397,,,,,,9,,1971,,1771,1423,,85,,164,99,
2020,6,愛宕橋,仙台,14910,7980,1487,1439,,,,,,58,,6435,,6930,4568,504,380,,1029,449,
2020,6,愛宕橋,五橋,216,77,12,10,,,,,,5,,60,,139,102,,6,,20,11,
2020,6,愛宕橋,河原町,372,111,23,22,,,,,,4,,84,,261,109,8,12,1,82,49,
2020,6,愛宕橋,長町一丁目,1379,643,70,64,,,,,,3,,570,,736,424,,72,,133,107,
2020,6,愛宕橋,長町,5145,2220,288,271,,,,,,5,,1927,,2925,1375,764,274,,353,159,
2020,6,愛宕橋,長町南,3186,1535,224,211,,,,,,15,,1296,,1651,952,1,112,,391,195,
2020,6,愛宕橋,富沢,1691,693,86,83,,,,,,2,,605,,998,708,,184,,88,18,
2020,6,愛宕橋,八木山動物公園,101,34,7,7,,,,,,7,,20,,67,41,,7,,11,8,
2020,6,愛宕橋,青葉山,284,144,9,9,,,,,,1,,134,,140,97,,43,,,,
2020,6,愛宕橋,川内,128,84,4,4,,,,,,1,,79,,44,41,,1,,1,1,
2020,6,愛宕橋,国際センター,174,88,19,17,,,,,,,,69,,86,31,45,3,,7,,
2020,6,愛宕橋,大町西公園,181,119,24,23,,,,,,6,,89,,62,43,,,,12,7,
2020,6,愛宕橋,青葉通一番町,843,396,33,32,,,,,,3,,360,,447,265,,16,,130,36,
2020,6,愛宕橋,宮城野通,104,85,9,6,,,,,,,,76,,19,15,,,,3,1,
2020,6,愛宕橋,連坊,37,25,,,,,,,,,,25,,12,,,,,11,1,
2020,6,愛宕橋,薬師堂,217,85,16,16,,,,,,3,,66,,132,68,48,,,13,3,
2020,6,愛宕橋,卸町,352,119,10,10,,,,,,,,109,,233,196,,18,,19,,
2020,6,愛宕橋,六丁の目,224,91,13,13,,,,,,1,,77,,133,81,,32,,6,14,
2020,6,愛宕橋,荒井,250,67,7,7,,,,,,6,,54,,183,152,,,,14,17,
2020,6,河原町,泉中央,5420,1950,250,233,,,,,,21,,1679,,3470,2500,,592,,226,152,
2020,6,河原町,八乙女,1529,582,85,79,,,,,,14,,483,,947,589,,260,,80,18,
2020,6,河原町,黒松,524,192,24,22,,,,,,4,,164,,332,273,,12,,23,24,
2020,6,河原町,旭ヶ丘,893,389,49,44,,,,,,5,,335,,504,351,,28,,83,42,
2020,6,河原町,台原,986,335,46,42,,,,,,5,,284,,651,424,,73,,60,94,
2020,6,河原町,北仙台,2704,1195,119,113,,,,,,6,,1070,,1509,1098,,133,,138,140,
2020,6,河原町,北四番丁,4708,2231,151,142,,,,,,5,,2075,,2477,2139,,64,,144,130,
2020,6,河原町,勾当台公園,11845,5431,553,534,,,,,,10,,4868,,6414,5572,,29,,637,176,
2020,6,河原町,広瀬通,10398,5615,759,739,,,,,,3,,4853,,4783,4031,62,106,1,454,129,
2020,6,河原町,仙台,38454,17871,2955,2835,,,,,,61,,14855,,20583,16987,423,510,1,1593,1069,
2020,6,河原町,五橋,4065,1687,184,171,,,,,,7,,1496,,2378,1814,109,207,,131,117,
2020,6,河原町,愛宕橋,379,102,23,21,,,,,,6,,73,,277,92,12,22,,81,70,
2020,6,河原町,長町一丁目,743,377,80,70,,,,,,9,,288,,366,160,,3,,87,116,
2020,6,河原町,長町,5570,2877,473,429,,,,,,13,,2391,,2693,1627,63,117,1,603,282,
2020,6,河原町,長町南,7162,3642,680,600,,,,,,21,,2941,,3520,2019,18,129,,908,446,
2020,6,河原町,富沢,2413,980,131,125,,,,,,3,,846,,1433,1188,,80,,126,39,
2020,6,河原町,八木山動物公園,220,126,14,12,,,,,,1,,111,,94,78,,1,,13,2,
2020,6,河原町,青葉山,373,140,3,3,,,,,,2,,135,,233,174,,41,,,18,
2020,6,河原町,川内,86,58,1,1,,,,,,2,,55,,28,24,,,,4,,
2020,6,河原町,国際センター,429,211,17,15,,,,,,1,,193,,218,20,53,113,,8,24,
2020,6,河原町,大町西公園,369,152,6,6,,,,,,,,146,,217,191,,1,,23,2,
2020,6,河原町,青葉通一番町,2375,1006,77,74,,,,,,3,,926,,1369,1154,,2,,187,26,
2020,6,河原町,宮城野通,294,163,11,11,,,,,,1,,151,,131,81,,8,,17,25,
2020,6,河原町,連坊,65,22,2,2,,,,,,,,20,,43,22,2,,,18,1,
2020,6,河原町,薬師堂,197,90,32,25,,,,,,,,58,,107,85,,,,13,9,
2020,6,河原町,卸町,502,199,13,13,,,,,,2,,184,,303,243,,4,,41,15,
2020,6,河原町,六丁の目,312,97,15,14,,,,,,2,,80,,215,186,,2,,23,4,
2020,6,河原町,荒井,265,82,11,10,,,,,,12,,59,,183,147,,2,,14,20,
2020,6,長町一丁目,泉中央,4184,1780,174,170,,,,,,48,,1558,,2404,1727,,422,,170,85,
2020,6,長町一丁目,八乙女,1115,443,50,24,,,,,,9,,384,,672,470,,141,,23,38,
2020,6,長町一丁目,黒松,650,173,13,12,,,,,,3,,157,,477,366,,50,,43,18,
2020,6,長町一丁目,旭ヶ丘,1237,408,38,21,,,,,,5,,365,,829,567,,134,,93,35,
2020,6,長町一丁目,台原,1107,350,34,30,,,,,,2,,313,1,757,501,,155,,45,56,
2020,6,長町一丁目,北仙台,2392,686,95,91,,,,,,6,,585,,1706,1008,49,460,,75,114,
2020,6,長町一丁目,北四番丁,4421,1810,174,163,,,,,,6,,1630,,2611,1968,,353,,186,104,
2020,6,長町一丁目,勾当台公園,10210,3731,414,392,,,,,,33,,3284,,6479,5727,,109,,468,175,
2020,6,長町一丁目,広瀬通,7789,3777,462,451,,,,,,8,,3307,,4012,3528,,193,,229,62,
2020,6,長町一丁目,仙台,28349,11754,1695,1581,,,,,,66,,9993,,16595,12201,813,1700,,1230,651,
2020,6,長町一丁目,五橋,5332,2901,196,188,,,,,,5,,2700,,2431,1862,46,205,,237,81,
2020,6,長町一丁目,愛宕橋,1029,468,59,54,,,,,,5,,404,,561,331,5,70,,84,71,
2020,6,長町一丁目,河原町,705,332,58,50,,,,,,8,,266,,373,160,,10,1,85,117,
2020,6,長町一丁目,長町,2079,709,143,134,,,,,,11,,555,,1370,558,,27,,458,327,
2020,6,長町一丁目,長町南,5954,2617,498,455,,,,,,35,,2084,,3337,1614,,159,,1090,474,
